GeoNetwork,ID GeoNetwork,GeoServer,ID GeoServer
IFN - Aquitaine : emprise de la BD TOPO,2c60d389-8d90-4dd1-8dfa-22ca653201ec,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Littoral Aquitain : Gisement éolien posé (profondeur comprise entre 30m et 45m),e79d485f-0353-4089-b630-afb51c810402,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Gisement hydrolien brut (Bassin d'Arcachon, vitesses&gt;1.5m/s, moyenne sur une marée de vives eaux, coefficient 95),68c7fbfb-2534-41c1-bdbf-e556e1c37fe3,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Gisement hydrolien brut (Estuaire de la Gironde, vitesses&gt;1.5m/s, moyenne sur une marée de vives eaux, coefficient 95),f9827516-5270-4a44-999a-7c8852f4242e,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Gisement hydrolien, zone potentielle prenant en compte les contraintes rédhibitoires (estuaire de la Gironde, vitesses&gt;1m/s, moyenne sur une marée de vives eaux, coefficient 95),5df6d8e6-7706-4b4f-9ea0-84bb99bc3c3b,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : hydrolien (zones potentielles sur le Bassin d'Arcachon),f7b4f825-d729-4f83-b419-9aaf80abd75a,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Gisement hydrolien brut (l'estuaire de l'Adour, vitesses&gt;1m/s, moyenne sur une marée de vives eaux, coefficient 95),d2ceeb10-9fd5-431c-8bb6-2861b335f44a,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Gisement hydrolien brut (Estuaire de la Gironde, vitesses&gt;1m/s, moyenne sur une marée de vives eaux, coefficient 95),a4a8b79f-40f9-40fc-9652-45c6fa3546a5,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Gisement hydrolien brut (Bassin d'Arcachon, vitesses&gt;1m/s, moyenne sur une marée de vives eaux, coefficient 95),7ef314dc-82e0-4aba-9764-094b46a89c49,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : hydrolien (zones potentielles sur l'estuaire de la Gironde),9e3fb804-2924-4a27-95bf-d40d2499616c,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Dordogne : SCAN Départemental®,3f13b377-ef97-476c-93e9-676988cb9d81,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Dordogne : SCAN 25® (version 1),3a4dff9e-5039-4fb6-afa0-a37944a7b364,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRALPC - Modèle CR AQUITAINE - minifiche,b3032559-30eb-4cd3-908e-4607bb08a860,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Atlas régional de la Nouvelle-Aquitaine  
&lt;.08.&gt; Agriculture, forêt, pêche et  aquaculture,eafffc1d-c1b1-46af-b55c-5356f420fff3,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.04.&gt; Population,72b5f091-95eb-45ec-9cf7-44f3267231c9,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Landes : Bd Ortho 2012 (50cm/sol),55cc5f21-eac4-45f1-aca3-9134aa1ce36d,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : Bd Ortho pré-tempête (2.5m/sol ré échantillonnée) - Version 2,64c6d5a9-20eb-41b4-b3db-1af5ef5668e5,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.03.&gt; Transports et communication,bd93425c-60d5-4f73-b585-16b01fd5f428,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.05.&gt; Conditions de vie,33a62d01-406c-484e-9ddc-1469e9b027c4,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Nouvelle-Aquitaine : Les zones d'emplois selon l'INSEE (métadonnée en cours),b597c453-722e-4c52-81cd-a19589f528ad,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Nouvelle-Aquitaine : Les aires urbaines selon l'INSEE (métadonnée en cours),7b872711-1568-45db-b5df-75b9bf2a2884,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - A la découverte de la région Nouvelle-Aquitaine (métadonnée en cours),0354f5cd-6d7e-4c77-9cf8-7331f3e0c33f,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Nouvelle-Aquitaine : Massifs et montagnes (métadonnée en cours),4a43298d-7d94-4c23-aee1-c84b15947322,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Nouvelle-Aquitaine : PNR et autres espaces protégés (métadonnée en cours),4efca817-b7a0-46da-a22a-2e99b5661df8,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Dordogne : Modèle Numérique de Terrain (MNT),298a7d33-ce38-42ff-a3ca-a1571d140711,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : Bd Ortho Infra-Rouge Couleur 2012,535fdf62-e547-45c5-9f05-77212ab9d45e,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Nouvelle-Aquitaine : L'occupation du sol (métadonnée en cours),ef934179-73b0-4475-b4d8-e43e4d6b8a37,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Landes : Bd Ortho® pré-tempête (10m/sol ré échantillonnée) - Version 2,fd3a01eb-333e-4c53-a8ef-dacc9292e28d,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : Bd Ortho 2015 (50cm/sol),73b803b9-c604-412d-9796-4004caa329ff,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Gironde : BD ORTHO 2004 (50cm/sol ré échantillonnée) - Version 1,098e5d11-d38d-405f-8b8d-0dee9928738f,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
APRN - Pyrénées-Atlantiques: Zone de Renouée du Japon, parties amont des Nives,81d95275-41b8-407b-ae19-385e6615e917,APRN - Chydro,FeatureTypeInfoImpl--3e77d70f:141987e3e5e:-1570
PARC4 - PNR Landes de Gascogne : Chateaux,3f1f3cf6-ecb5-4a20-a1f0-ec01d874d969,PNR LG - Chateaux,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6e94
IFN - Dordogne : Fichiers d'Estompages,90447dcb-85e2-45e0-8b78-a11505958771,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : Bd Ortho post-tempête (40 cm/sol) - V3,a9710c52-7f16-410e-bf88-00a665a44338,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Dordogne : Bd Ortho post-tempête (40 cm/sol) - V3,daa43e5f-bb76-4220-bee2-7d0dabc210ec,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : Bd Ortho pré-tempête (50cm/sol ré échantillonnée) - Version 2,633cefd4-3540-40f5-bdc4-b3e87caae926,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Gironde : BD Parcellaire® - Version 1.1,a3e954d6-2a03-4121-9718-11c1e8714d73,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD CARTO® OCS Thème Équipements - Version 3.1,c60d7e52-ee63-4f62-8245-8071a2c4dcbe,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : Bd Ortho post-tempête (40 cm/sol) - V3,6881315d-3525-4f49-9183-c0f0b3dd2998,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : Bd Ortho pré-tempête (50cm/sol ré échantillonnée) - Version 2,073420eb-fa7a-409f-af90-d1bac407ba5c,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Gironde : SCAN 250®,60b23769-8257-46de-947a-dd05bd2c2cc8,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Gironde : Bd Ortho post-tempête (40 cm/sol) - V3,d780027b-5162-4750-88e6-192e161713bf,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : Fichiers d'Estompages,d640ddd0-8abb-4705-b9e9-1dbda1b21bff,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Dordogne : Bd Ortho pré-tempête (50cm/sol ré échantillonnée) - Version 2,3b84f9c5-02d6-4c6c-9ef2-160b4fa81d8d,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : Fichiers d'Estompages,5b626c18-e937-4b6c-9ce1-d1e153f21a76,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Dordogne : SCAN 100® - Version 2,5331f6aa-cc4e-460a-a93a-5d83a6d91152,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : SCAN 100® - Version 2,e7a8be33-1ee6-44e3-a434-af94e92d3557,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : BD ORTHO 2007 (50cm/sol ré échantillonnée) - Version 2,375784f5-d972-4e97-8f60-96eb5c7c63e6,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : BD ORTHO 2004 (50cm/sol ré échantillonnée) - Version 1,81d03cc4-462e-44d4-ac49-112fe9acde8b,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : BD CARTO® Occupation du sol - Version 3.1,d1a2b108-55d8-4378-ad9a-99df4b221c4b,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
PARC4 - PNR Landes de Gascogne : Bibliotheques,1f15debf-f5c3-4406-bca5-8ab348bf7f25,PNR LG - Bibliotheques,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6fae
IFN - Aquitaine : BD ORTHO 2004 - 2008 (50cm/sol ré échantillonnée) - Version 2,af7bd513-5e42-4f32-88ff-e7d15bb4a18a,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : Bd Ortho post-tempête (40 cm/sol) - V3,387862e1-9416-40fa-bed4-6ff5f72bff3a,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD CARTO® OCS Thème Toponymes - Version 3.1,6d32dc70-255b-49df-b116-982eddea6db6,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : Bd Ortho pré-tempête (50cm/sol ré échantillonnée) - Version 2,fec93b16-58f2-4da4-853b-a9eed9edada1,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD CARTO® Occupation du sol - Version 3.1,ee47e8da-a7a8-4e56-b3e8-87cf60dd216d,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD CARTO® OCS Thème Unités Administratives - Version 3.1,fed6e6bf-74a7-4505-b1d0-907414efc871,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD ORTHO 2002 – 2004 (50cm/sol ré échantillonnée) - Version 1,ec735228-8e6d-4d76-ba70-91ee23d60a21,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD Parcellaire® composante Image - Version 1.2,f42a220b-f1d0-41ba-b9ef-5bf92c9e07a7,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Nouvelle-Aquitaine : Typologie des forêts (métadonnée en cours),d1a9e59c-3da6-4a19-83fa-d0c088c92965,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Aquitaine : Contours-IRIS®,8ca6fe86-07c8-4ec6-97b7-8b7820731d32,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD TOPO® Thème Administratif (Version 2),98224a94-cd56-4f07-8942-1d47ee38d447,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : SCAN 250®,398d07bf-59d3-4012-884f-7198464878e3,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Nouvelle-Aquitaine : Loi Littoral (métadonnée en cours),8f1aeb3d-0422-42a3-abdb-6c2134c51050,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Aquitaine : Bd Ortho 2012 (50cm/sol),c06a250e-e334-442c-961c-39eb5b77b04a,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : SCAN 100® - Version 2,854730ae-8785-4d2f-9aa1-96f3ecb05ebd,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : SCAN 25® - Version 2,538560c2-be91-469c-a2b3-9ef0891560f8,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD CARTO® OCS Thème Réseau Routier - Version 3.1,f2ac740e-710a-45f3-84db-6332afb7c3c9,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Gironde : SCAN 100® - Version 2,02539e9b-ac62-498c-8a31-4745c854a25f,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Gironde : Fichiers d'Estompages,9c38e4f6-513e-48bb-8f07-da5240bc2a66,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - France : SCAN 1000® IGN,aa02e53b-789c-478a-8239-e8b613a925c4,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : hydrolien (points de pose potentiels sur l'estuaire de la Gironde),44bb7084-444e-4a30-85a8-86c082685469,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Aquitaine : BD ORTHO 1998-2002 (50cm/sol ré échantillonnée) - Version 1,1033043d-4d3f-483c-9839-40be00bee142,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD TOPO® Thème Réseau Routier (Version 2),0f5e6438-a336-4262-ac1e-f98eec0a6890,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Dordogne : BD ORTHO 2001 (50cm/sol ré échantillonnée) - Version 1,f74de75f-bbb3-4956-8778-d8ccf52373f8,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Dordogne : BD CARTO® Occupation du sol - Version 3.1,17247802-0c52-4cc8-81a6-68c284490837,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - PNR des Landes de Gascogne : le parc et son occupation du sol en 2006,435e8ede-6fdc-4d1c-9b88-b8bed279580f,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Productible houlomoteur offshore,57d01a59-f1e5-43dc-8e25-3cc4ac52d52a,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Aquitaine : BD CARTO® OCS Thème Habillage - Version 3.1,b04d19da-fcd8-4fb5-9884-dcaebb782fca,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : SCAN 250®,ef4d1544-a5dc-4ad4-ba62-e83bd8dd4731,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : BD ORTHO 1998 (50cm/sol ré échantillonnée) - Version 1,7c85366c-5c86-4c3e-96ce-067589d272d9,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD TOPO® Thème Altimétrie (Version 2),51401490-20ff-4a4f-9979-93d6277f88cb,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : BD ORTHO 1999 (50cm/sol ré échantillonnée) - Version 1,70d0c09b-fb89-474e-962b-943e189fa222,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD TOPO® Thème Points d'Activité ou d'Intérêts (PAI) et Toponymes de Lieux-Dits (Version 2),45895825-6a37-43ba-a54c-3ac491a27d6b,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD TOPO® Thème Hydrographique (Version 2),de1d9fd5-8a2f-4e06-b937-78966c522b21,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD TOPO® Thème Réseau de Transport d'Energie (Version 2),3217e120-f05a-465d-9a3f-84a4060047d6,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : BD CARTO® Occupation du sol - Version 3.1,4d25a8f3-39fc-4bae-b95c-a08315b30184,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Gironde : Courbes de Niveaux,3a6c3595-4ab1-4df3-b575-049d044e499b,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Gironde : Pistes cyclables de la BD TOPO®,aaf6bea2-381e-4f5b-892d-93185b49ba44,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : Modèle Numérique de Terrain (MNT),2292aa83-2b69-4a5d-a856-42bf25e8ee5e,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : Courbes de Niveaux,eca33d21-ba3d-41dd-9334-bc30fa2e4005,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - L’Aquitaine au sein de l’Europe,cb26eb82-5aaf-4feb-bd40-12df695db85e,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Aquitaine : Bd Ortho Niveau de Gris,9ff17f1d-face-4036-9353-35d87b604b68,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : Bd Ortho Infra-Rouge Couleur 2009,10b53c50-1688-4ae2-be43-aa721d8423ee,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD TOPO® Thème Végétation et Orographie (Version 2),bd0a2544-e4ed-4a2c-b2e7-879134ce6ace,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : BD ORTHO 2008 (50cm/sol ré échantillonnée) - Version 2,dbfb4335-619e-4003-84e6-b9a658b13419,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : SCAN 100® - Version 2,8958eb63-a8ec-47b7-9aac-8edb1f3f12f2,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : Fichiers d'Estompages,b123f7a9-b704-4c4d-927b-8e662af7ffb8,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : BD Parcellaire® - Version 1.1,9ec756be-a960-4ba2-ac24-123ff1f80412,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : BD CARTO® OCS Thème Réseau Ferré - Version 3.1,715534bd-1342-483c-9165-440ba606500e,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : Courbes de Niveaux,d571722e-ec62-4c12-bc5c-894c56bc2b72,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : BD Parcellaire® - Version 1.1,077a466e-af24-4ab0-9a6f-27b199317a19,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Nouvelle Aquitaine : SCAN 1000® IGN,b1486fc5-b2c4-42f1-a8b1-fb77220deed2,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : BD Parcellaire® - Version 1.2,9bc4e550-b610-4ebd-b53f-d318401866bc,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Lot-et-Garonne : Courbes de Niveaux,5eb83c9b-87bc-4b71-b3e1-f3fa4e2d1e69,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Littoral Aquitain : Gisement houlomoteur nearshore,4da25594-1087-44ec-a60f-9b8294458955,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Landes : Modèle Numérique de Terrain (MNT),26d1d4e8-a81b-4d04-93a5-bf80c23dc8df,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Dordogne : Courbes de Niveaux,a3ffbc31-56ab-4f94-9b96-a03917fd7867,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Landes : Bd Ortho 2015 (50cm/sol),359f9a67-5a8c-43d4-a5b1-2262a658c9e5,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : hydrolien (points de pose sur l'estuaire de l'Adour),7a2bc382-3d0f-4c40-a3db-b87663c1ac26,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Aquitaine : SCAN 250®,c39b2b51-98b2-4964-8775-b8b92892f04b,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Dordogne : SCAN 250®,d5955783-2788-4cbb-b171-b24cd8c628f8,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Aquitaine : Bd Ortho post-tempête (40 cm/sol) - V3,74b56c94-c442-4999-91a2-298e561f69b6,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : houle offshore,05fa85cc-ea41-4060-a94f-548841852c6e,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Gisement éolien posé (profondeur inférieure à 30m),57fdbe33-82bc-4dd2-ba36-05223bfdf188,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : hydrolien (zones potentielles sur l'estuaire de l'Adour),80568650-79f1-4d75-acfc-74508c314f96,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : éolien posé (polygones de pose),c72fa645-2bd3-49c0-a0ac-497912eed5a8,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Pyrénées-Atlantiques : BD ORTHO 2003 (50cm/sol ré échantillonnée) - Version 1,2949f7cb-2799-47b8-92e3-a40d701c7032,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : hydrolien (zones potentielles sur la Garonne),cdd2f045-154e-45c5-a779-2e84e92bd93e,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - Aquitaine : BD CARTO® OCS Thème Hydrographie - Version 3.1,fdfa9bd9-e748-45ac-9ad5-4eb4118c5018,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : hydrolien (zones potentielles sur la Dordogne),c0cfbbac-4281-453b-bea8-2f505f5b48ee,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Gisement éolien flottant,26d64e6b-59ad-4925-8ba2-355fc95bd151,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : éolien posé (point de pose),648bd8ff-d5e0-4f63-bddd-0efc31d6ab19,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
CRA - Littoral Aquitain : Calculs des potentiels technico-économiques : houle nearshore,967c9dd1-df24-4c73-9235-d4e69285ae3e,CR Aquitaine - Lycées,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7d1d
IFN - BD ORTHO IRC 50CM 2014 : CORREZE,IGNF_BDORTHOr_2-0_JP2-E100_LAMB93_D19-2014.xml,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - BD PARCELLAIRE® - Charente,89aeb8f0-aa8d-4302-b69a-4dd47724a1e0,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : BD TOPO® (version 2),1c944d37-a4b0-41ea-a6dc-946e2894c1b1,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
IFN - Pyrénées-Atlantiques : ROUTE 500®,IGNF_ROUTE500r_1_SHP_LAMB93_D064.xml,IFN - Dégâts,FeatureTypeInfoImpl-5654a656:137a277a2e8:-7e6e
