GeoNetwork,ID GeoNetwork,BSD,ID BSD
LOGOSDIS401 - Landes : Répartition des bornes d'appel d'urgence,60904f4f-52f4-4c43-bfd4-82cd839e7aa5,OCA : EMPLACEMENT DES BORNES DE SUIVI DU TRAIT DE COTE - LANDES ET GIRONDE 2009,2862
ENSAP - TPFE - 6540 m2 en centre ville,184f4cf6-9bbe-4576-b347-c9fbec7aaf4c,RESTAURATION DES ESPACES PUBLICS DU CENTRE VILLE,1528
DRAAF_GIPATGERI - Aquitaine : Itinéraires bois ronds,4ad19438-74c5-41a1-8d68-1f1341f7cf07,ITINERAIRES BOIS RONDS,104
ENSAP - TPFE - Requalification urbaine de la cité du Grand Parc, Bordeaux,a386f2a2-8727-41a7-bea9-75bb6a9d6d49,ORTHOPHOTOGRAPHIE 2008 : COMMUNAUTE URBAINE DE BORDEAUX,3735
ENSAP - TPFE - Une maison de la nature dans un parc et écologique à Lormont,643d6d35-17a1-4bcc-b316-04de98d5fe38,STATISTIQUES SUR LA MOBILITE DANS LE PARC LOGEMENT EN AQUITAINE EN 2007,1936
ENSAP - TPFE - Un lieu de résidence provisoire pour nomades urbains amarré rive droite de la Garonne,31dc40d4-7fa5-4861-aea6-44d034e7feb0,EVOLUTION SOCIO DEMOGRAPHIQUE ET SOCIO ECONOMIQUE DE LA RIVE DROITE DE L'AGGLOMERATION BORDELAISE 1999-2008,4337
ENSAP - TPFE - Equipements de sports et loisirs,c9084211-3e20-4db2-97cb-b0e99925768e,LOISIRS : EQUIPEMENTS ET ACTIVITES,1470
ENSAP - TPFE - Une maison de la petite enfance à Mérignac,8859a563-1ca1-4f0e-afbc-dd12bf4f6fd3,EQUIPEMENTS PETITE ENFANCE,147
ENSAP - TPFE - Espace interstitiel entre canal et Garonne,89af6209-1a5d-4cf7-8b5f-36061c6a20a3,CANAL GARONNE ET ECOSYSTEME,437
ENSAP - TPFE - Une maison pour apprendre à habiter..., sur le thème, une maison de vacances pour enfants et adolescents socialement défavorisés,ed8fc2fa-7153-4ce0-902d-d7dffbf5092c,ETABLISSEMENTS POUR ENFANTS HANDICAPEES,1299
ENSAP - PFE - Proposition d'aménagement pour Bègles-Garonne dans le cadre de l'OIN Bordeaux-Euratlantique,fe81ff1a-7c63-4ed1-881c-ff82afedeee2,RECOMMANDATIONS DANS LE CADRE DU PLU DE ST CIERS D'AZAC,1524
CRALPC - Pays et Intercommunalité des Pyrénées Atlantiques - 1er Janvier 2014,b4d27265-2373-44b8-8a28-3fdd380ea507,PAYS DU PÉRIGORD NOIR - 2014,3796
SIAEP_LALINDE - SIAEP de Lalinde : Vanne de sectionnement du réseau,34a11d69-770e-4b3c-8d73-cb7a42cec9c8,RESEAU AEP : VANNE DE SECTIONNEMENT,1680
ENSAP - TPFE - Entre deux,e6818f2d-57aa-47f8-b5ea-82ddbd736283,PAYS CŒUR ENTRE DEUX MERS,788
CRALPC - Pays et Intercommunalité du Lot-et-Garonne - 1er Janvier 2014,abb4a372-0823-459a-9640-024639416219,PAYS DU PÉRIGORD NOIR - 2014,3796
ENSAP - TPFE - L'automobile dans le centre ville,8169db75-1ec4-48c2-b039-0deab1dcd7f2,RESTAURATION DES ESPACES PUBLICS DU CENTRE VILLE,1528
ENSAP - PFE - Reconstruire une structure familiale dans le parc des Côteaux,fcfa0247-4f77-4ee9-b307-4b5b4d666768,STATISTIQUES SUR LA MOBILITE DANS LE PARC LOGEMENT EN AQUITAINE EN 2007,1936
ENSAP - TPFE - Les rives de la Garonne à Bordeaux,1d84d44b-30c7-411d-8ffb-0144d572fe52,PAYS DES RIVES DE GARONNE,794
ARS - Aquitaine : Etablissements de santé - Urgences,2609c993-8c08-4024-b1f9-684e1886435a,ETABLISSEMENTS AVEC URGENCES,3340
SARLAT - CDC Saralt Périgord Noir : Reseau AEP et Assainissement,cc63f18d-72bc-4968-90ad-dd6dc1c521bf,RESEAU D ASSAINISSEMENT COLLECTIF,670
ENSAP - PFE - Entre territoires urbains et terres agricoles,db13ab11-556b-4789-babc-0fa92e021e00,ETALAB : TERRITOIRES ARTIFICIALISES 1990 / TERRITOIRES AGRICOLES 2000,2729
UNIV_BDX3 - Évolution de l'urbanisation (2009-2014) en lien avec le réseau routier - Le Barp-Mios-Marcheprime,f86029ef-ec39-4413-8551-8a1ff792846c,CARTE DE BRUIT STRATÉGIQUE LDEN RÉSEAU ROUTIER DE DAX,2541
ENSAP - TPFE - Une station thermale à Gamarde-les-Bains et Cassen, dans les Landes,7bb27905-761c-466b-8d3c-10214097aaa5,STATION INDICE FORET METEO : LANDES,855
ENSAP - TPFE - Une statégie d'optimisation architecturale et spatiale sur un site industriel,c9e32acf-9ff2-4110-8c20-82ea4c26a4e7,SITE INDUSTRIEL,447
ENSAP - TPFE - Logement social en coeur d'îlot dans un quartier résidentiel d'échoppes à Bègles,bf63b119-90c0-4762-ad4c-f52d03b09fe8,STATISTIQUES SUR LA MOBILITE DANS LE PARC LOGEMENT EN AQUITAINE EN 2007,1936
GPMB1 - Grand Port Maritime de Bordeaux : Passes du chenal de navigation,4373d857-1bdd-416d-ade6-bfc61964c961,CHENAL DE NAVIGATION,1846
ENSAP - TPFE - Programmation d'un EHPAD pour restructuration d'un site - fondation Paul Louis Weiller, Croix Rouge française, Arès, 33 Gironde,3919d7aa-30d6-49d2-a805-2014dad402df,IMPLANTATION D'UN NOM DE VOIE POUR CARTO A 1/10000,1800
CA33 - Gironde: Réseau Bienvenue à la ferme,5e47d3c6-e36b-4957-90d2-b6f25e893cc5,NB ADHERENTS BIENVENUE A LA FERME,2700
BXM - Noms de voies issus du plan cadastral DGFiP sur Bordeaux Métropole,08a4e12a-79fa-4e22-acff-10a43a206908,PLAN CADASTRAL,1418
ENSAP - PFE - Habitat pour tous en centre ville,2c7960b5-262d-4cc4-bcbf-3146287e35e5,RESTAURATION DES ESPACES PUBLICS DU CENTRE VILLE,1528
ENSAP - TPFE - Un lieu de résidence pour les musiques actuelles-alternatives, Quai de la Monnaie à Bordeaux,ecfc7522-d7ce-4e25-b621-ea6e024125da,TPFE - CREMATORIUM SUR LE QUAI DE QUEYRIES,3672
ENSAP - TPFE - Point, ligne, projet pour le renouvellement urbain de Lormont,0e67a75a-420f-45f7-a699-3015c3e32ff4,PARC URBAIN AUSONE-BRUGES  - CONDITIONS DU PROJET,1526
ENSAP - TPFE - Etude d'une ville,1cf9e95f-a698-42c4-ad37-2b09175eff54,ETUDE DES MOBILITES RESIDENTIELLES DES QUARTIERS DE LA POLITIQUE DE LA VILLE EN AQUITAINE 1999 - 2009,4339
ENSAP - TPFE - Renforcement de la dynamique culturelle et commerciale dans le secteur ""Santé navale"" de Bordeaux,1a553ec3-2310-4e49-ae60-8f5b4f68762f,ENQUETE : RISQUES PSYCHOSOCIAUX, TIC ET CHANGEMENTS ORGANISATIONNELS DANS LE SECTEUR AGRICOLE,1723
ENSAP - TPFE - Le littoral dunaire du centre aquitain,e6114fe7-b153-432e-84e0-ea7095460b92,OCS DU LITTORAL AQUITAIN : EVOLUTION 2000-2009,71
ENSAP - TPFE - Un complexe d'hébergement et de loisirs en Périgord noir,218bffac-b554-4563-a094-fed1d2763ec5,WEB_1-36_LES COMMUNAUTÉS DE COMMUNES (EPCI) DE L'U.T. ETAT DU PÉRIGORD NOIR,2269
ENSAP - TPFE - Un autre conservatoire de plaisance dans la base sous-marine de Bacalan à Bordeaux,4a20108c-4433-4702-a3d0-66bd37364d49,CAMPAGNE DE MESURE : BORDEAUX BACALAN,996
ENSAP - TPFE - Eclairage patrimonial pour un projet urbain contemporain à Dax,da07155a-6694-497e-8991-5103ae714046,PARC URBAIN AUSONE-BRUGES  - CONDITIONS DU PROJET,1526
ENSAP - PFE - Lumières sur la rive droite,747fa781-d183-4361-9cf0-6f38effae41c,EVOLUTION SOCIO DEMOGRAPHIQUE ET SOCIO ECONOMIQUE DE LA RIVE DROITE DE L'AGGLOMERATION BORDELAISE 1999-2008,4337
ENSAP - TPFE - Bacalan, un parc urbain pour Bordeaux,0e88ead0-2079-4ba1-9140-b16ec9479c10,PARC URBAIN AUSONE-BRUGES  - CONDITIONS DU PROJET,1526
ENSAP - TPFE - Un centre de post-cure pour enfants et adolescents,1659c8b5-5d6f-4ebe-8884-1ecf36043184,ETABLISSEMENTS POUR ENFANTS HANDICAPEES,1299
LOGOSDIS241 - Dordogne : Réseaux des pistes forestières de DFCI (Défense des Forêts contre l'Incendie),d33916fa-18c9-4a3c-91b1-d71afc889f5f,PISTES DFCI,615
DDTM33 - Bassin d'Arcachon : Passes 2016,78ce6612-c19c-46ed-9e89-c059369fd466,PAYS DU BASSIN D'ARCACHON ET DU VAL DE L'EYRE,786
ENSAP - TPFE - Etude pré-opérationnelle située pour la mise en place d'un centre régional d'information sur les produits du bâtiment,03a3719c-80b5-426b-bfb5-30241f55d56c,CENTRE BOURG - MISE EN VALEUR,1534
ENSAP - TPFE - Habitat collectif en centre ville,6b2ab757-c3d0-44a3-b35b-028a66267120,RESTAURATION DES ESPACES PUBLICS DU CENTRE VILLE,1528
ENSAP - PFE - Habiter entre deux eaux,f2d156a4-5fdb-4436-8ad4-a0ed1337445f,PAYS CŒUR ENTRE DEUX MERS,788
CRALPC - Parc Naturel Régional du Périgord Limousin,d2c2a923-bd68-450a-980a-89ee2c9c6a5e,PARC NATUREL  REGIONAL,228
ENSAP - TPFE - Essai de génération d'un paysage urbain,a0acbcb4-0298-46dd-883d-5e1c7fc21612,FONDER LE PROJET URBAIN SUR LA NATURE ET LE PAYSAGE - CUB,1533
CD64 - Pyrénées-Atlantiques : stations d'épuration (STEP),fc70c1a4-d66b-4237-8e34-59f67e8f5125,GESTION DECHETS : REJETS STATIONS D EPURATION (STEP),56
CRALPC - Parc Naturel Régional du Périgord Limousin (occupation du sol),6024d963-9263-41a3-afed-5040f682758e,PARC NATUREL  REGIONAL,228
CRALPC - Aquitaine : Occupation des sols, CLC 2006,b172b593-1d20-4ef6-bf67-b58c4a42172f,OCS-CLC 2006 : AQUITAINE,1390
BXM - Plan cadastral sur Bordeaux Métropole issu de la Direction Générale des Finances Publiques (DGFiP),155908f0-621e-4cbd-b158-f774f0fa9a22,PLAN CADASTRAL,1418
IFN - Dordogne : SCAN Départemental®,3f13b377-ef97-476c-93e9-676988cb9d81,SCAN 25 V2 : DORDOGNE,861
IFN - Dordogne : SCAN 25® (version 1),3a4dff9e-5039-4fb6-afa0-a37944a7b364,SCAN 25 V2 : DORDOGNE,861
CRALPC - Aquitaine : Cartographiques Couverture TNT en 2008,daf6a52b-3fbb-4eb7-9bb9-0358b11d06c8,RECENSEMENT SITES WEB DES INTERCOMMUNALITES EN AQUITAINE 2008,748
CRALPC - Dordogne - Pays du Grand Bergeracois - 2009,dbfad62e-ebfa-4b1b-b991-8ce2e60d5293,ETALAB : REI 2009 - DORDOGNE,3008
CRALPC - Dordogne - Pays du Grand Bergeracois - 2013,95a4bfd6-dac6-4d5c-bd8e-32775073f1a5,PAYS DU GRAND BERGERACOIS - 2013,3792
CRALPC - Gironde : Occupation des sols, CLC 2000,5b8d8ba5-1717-42c7-b9b8-a02096121c8f,BD ORTHO 50CM 2000 : GIRONDE,1255
CRALPC - Landes : Occupation des sols, CLC 2000,45e3d051-76e7-4050-b5d2-05413d6fbad6,ETALAB : OCCUPATION DU TERRITOIRE (1990 ET 2000) - SURFACES LANDES ET BROUISSAILLES,3528
CRALPC - Dordogne : Isle en Périgord - CLC 2006,2aa5e303-21ba-4536-a83a-3990210c7981,OCS-CLC 2006 : ISLE EN PERIGORD,3790
CRALPC - Lot-et-Garonne : Pays du Dropt,69d20b04-7ca0-4d94-ad56-4b23ce5d3ef5,PAYS DU DROPT,800
CRALPC - Dordogne - Pays du Grand Bergeracois - 2014,6c14ad16-dac0-4cca-8ae6-0d9fd8248641,PAYS DU GRAND BERGERACOIS - 2014,3793
CRALPC - Aquitaine : Couverture haut debit Mobile - 2009,432f3185-45f9-49f2-b372-72d4219d63e3,RECENSEMENT SITES WEB DES CAMPINGS EN AQUITAINE 2009,479
ENSAP - TPFE - Conception d'un centre de réinsertion pour jeunes délinquants,d43947ed-4915-4fe3-81e1-1d29295b864a,IMPLANTATION D'UN NOM DE VOIE POUR CARTO A 1/10000,1800
CRALPC - Pyrénées-Atlantiques : Occupation des sols, CLC 2006,585fa612-0668-43a9-8952-bbfd374bfc85,PNRLG ET SON OCCUPATION DU SOL EN 2006,3880
ENSAP - TPFE - Une ferme urbaine de Bordeaux,3872858f-3e17-4100-8af7-c1447d971047,ORTHOPHOTOGRAPHIE 2008 : COMMUNAUTE URBAINE DE BORDEAUX,3735
CRALPC - Aquitaine : Couverture Internet Zones Blanches - 2011,53494d79-0545-4453-b142-b3ad4ede822b,COUVERTURE INTERNET DSL,509
ENSAP - TPFE - Proposition alternative soutenable pour un territoire en mutation,8d7a53ee-f74a-4905-b0ca-76320d221231,DIAGNOSTIC TERRITOIRE POUR CONTRAT ENFANCE JEUNESSE,3668
ENSAP - TPFE - Un complexe touristique et culturel dans le Médoc,9ff9cb15-0d7a-49a5-84cc-b5153bf85a48,COLLECTEURS FICTIFS DANS UN OUVRAGE COMPLEXE RESEAU ASSAINISSEMENT,4068
CRALPC - Aquitaine : Couverture offres THD - 2011,7623777a-5f85-4df9-8601-b886298001e9,COUVERTURE OFFRES TV PAR ADSL,781
CRALPC - Aquitaine : Couverture Internet TriplePlay - 2011,8d433233-3f50-45bc-8f19-016211527848,COUVERTURE INTERNET DSL,509
ENSAP - TPFE - Le parc Lescure.  Vol. 1,  Scénographie de la mémoire. Vol. 2, Théâtre de la mémoire,7faa1d50-ab7c-41af-a1fc-81b560e60509,PARC NATUREL  REGIONAL,228
ENSAP - TPFE - Un lien entre deux rives,bf5addb6-6e34-44c6-be87-37a66e91693e,PAYS CŒUR ENTRE DEUX MERS,788
ENSAP - TPFE - L'espace partagé dans le logement étudiant,9cbe3408-3214-4a69-9484-e41d76773ea3,STATISTIQUES SUR LA MOBILITE DANS LE PARC LOGEMENT EN AQUITAINE EN 2007,1936
ENSAP - TPFE - Un bureau de poste à Bayonne,b6160aac-a276-4895-94b5-134936ae67b7,LA POSTE : BUREAU,3660
ENSAP - TPFE - Entre la ville et les marais, une nouvelle frange de ville à aménager pour La Rochelle,54d02338-67ca-46a4-a26b-798ffcf8a0d5,NOUVELLE AQUITAINE : PERIMETRE DES QUARTIERS PRIORITAIRES DE LA POLITIQUE DE LA VILLE,4304
ENSAP - TPFE - Mourenx, la nouvelle ville nouvelle,044ee731-01ae-4126-bb30-8bbc3aaa304c,NOUVELLE AQUITAINE : PERIMETRE DES QUARTIERS PRIORITAIRES DE LA POLITIQUE DE LA VILLE,4304
ENSAP - TPFE - A partir d'une ferme libre-service,9ff0dcf3-5b9f-49c9-ac30-900896908f34,NB ADHERENTS BIENVENUE A LA FERME,2700
ENSAP - TPFE - Logement étudiant en centre ville à Bordeaux,8de181fe-c53b-4082-af2d-b831c0532e5f,RESTAURATION DES ESPACES PUBLICS DU CENTRE VILLE,1528
ENSAP - TPFE - Projet de direction régionale pour le groupe Bull : quartier de la gare Saint Jean à Bordeaux,c925359b-b565-4776-9d4e-3e27b84c991c,MSD : SAINT JEAN DE LUZ - AUTONOMIE,3896
ENSAP - TPFE - Marmande : logements, équipement culturel pour recomposer l'espace public,7edd67e3-5157-4b54-a91a-0108ffeb807d,PERIMETRES INTERVENTION DT DES CENTRES DE GESTION DE L'ESPACE PUBLIC,4177
ENSAP - TPFE - Mutation d'un ancien domaine agricole en zone industrielle,694fa89a-5c2c-4868-8c55-11bb10d67575,OCCUPATION DU SOL EN DOMAINE DUNAIRE HORS ZONE URBAINE,3468
ENSAP - TPFE - Un foyer d'accueil pour les personnes accompagnant les malades à l'hôpital,31b883d7-8341-478d-ae24-490a2641c9e8,ETABLISSEMENTS POUR PERSONNES AGEES,1298
ENSAP - PFE - Revalorisation d’un centre rural, amorce d’un retour au bourg d’Ossès,8b01cd8e-5d9a-4183-ab1c-6946c8f56635,CENTRE BOURG DE SAUMOS - VALORISATION,1525
ENSAP - PFE - Voyage au coeur de l'authenticité d'un terroir agricole,65cf846a-7744-4a9b-8cb5-4d3f603f9f69,ENQUETE : ANALYSE DE NOTORIETE ET D'USAGES D'UN LOGICIEL DE GESTION AGRICOLE,1771
CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.04.&gt; Population,72b5f091-95eb-45ec-9cf7-44f3267231c9,ATLAS REGIONAL DE NOUVELLE-AQUITAINE <.04.> POPULATION,4383
IFN - Landes : Bd Ortho 2012 (50cm/sol),55cc5f21-eac4-45f1-aca3-9134aa1ce36d,BD ORTHO PRE-TEMPETE 10M : LANDES,813
IFN - Landes : Bd Ortho pré-tempête (2.5m/sol ré échantillonnée) - Version 2,64c6d5a9-20eb-41b4-b3db-1af5ef5668e5,BD ORTHO PRE-TEMPETE 10M : LANDES,813
ENSAP - TPFE - Résidence pour personnes âgées,a2941405-e82f-4ea0-b0c3-a2a28fe614a8,ETABLISSEMENTS POUR PERSONNES AGEES,1298
ENSAP - PFE - Réinsertion sociale dans un environnement musical à Pessac,bab9fc6e-fccc-4233-99fc-5589a0421237,BRUIT DANS L ENVIRONNEMENT,674
ENSAP - TPFE - Groupement de logements à ossature bois,5717327f-7f07-4e19-8641-2e0770a9bb8c,ETALAB : PRODUCTION D'ENERGIE RENOUVELABLE NOMBRE DE LOGEMENTS UTILISANT DU BOIS,3483
ENSAP - TPFE - Un hameau ressuscité, entre bourg, plan d'eau et agriculture.,476356e4-f8d2-4298-81a1-372e44ec37d4,MASSE D'EAU PLAN D'EAU,332
CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.05.&gt; Conditions de vie,33a62d01-406c-484e-9ddc-1469e9b027c4,ATLAS REGIONAL DE NOUVELLE-AQUITAINE <.05.> CONDITIONS DE VIE,4382
ENSAP - PFE - Expérience participative pour une nouvelle façon d'habiter ensemble la ville,557bda40-2b9c-4d0d-8324-e89d6e3e9510,NOUVELLE AQUITAINE : PERIMETRE DES QUARTIERS PRIORITAIRES DE LA POLITIQUE DE LA VILLE,4304
ENSAP - TPFE - Proposition alternative pour une zone foncière en devenir,a1079b0b-a143-44f6-9647-1e89271ac821,ZONE VULNERABLE POUR LES NITRATES,244
ENSAP - TPFE - La cale du port à Niort : une friche industrielle en zone inondable,44cbc7ba-a2f3-4feb-abe9-cfc91ad96298,AMENAGEMENT EN ZONE INONDABLE,528
ENSAP - TPFE - Une opération de logements sociaux à Mériadeck,2294e81c-a0e5-4488-8481-12817f86cb8f,ETALAB : LOGEMENTS DU PARC LOCATIF SOCIAL LOGEMENTS SOCIAUX COLLECTIFS,3525
ENSAP - TPFE - La Teste-de-Buch, ville emblématique du bassin d'Arcachon ?,d1f292a0-d0ad-42cd-be84-de9caa03e8e5,PAYS DU BASSIN D'ARCACHON ET DU VAL DE L'EYRE,786
GIP_INSEE - Aquitaine : Limites des Bassins de vie 2012,af271281-5c44-4718-a536-516e91d1bf9f,BD ORTHO INFRA-ROUGE COULEUR 2012 : AQUITAINE,3743
ENSAP - TPFE - A l'heure de la métropolisation bordelaise, un territoire urbain en déshérence,227b4e42-5e63-459b-8543-10f47930fae4,PRIME A L AMENAGEMENT DU TERRITOIRE (PAT) : ZONAGE,643
ENSAP - TPFE - Implantation d'un complexe hôtelier à St-Jean-de-Luz,2253c613-7817-482e-8dc0-d57cfddebc24,IMPLANTATION D'UN NOM DE VOIE POUR CARTO A 1/10000,1800
ENSAP - PFE - Un peu après la lumière, regard(s) sur le Pays Basque,ddaffc87-55b5-4e11-ae6b-e94844dfe71f,PAYS BASQUE,805
CRA - Aquitaine : Prévoir pour agir - La région Aquitaine anticipe le changement climatique.,5deb3a40-9a05-4b9d-80de-6f48ac9c60f8,RAPPORT : PREVOIR POUR AGIR,3787
ENSAP - TPFE - Sauvegarde du patrimoine industriel français à travers la réhabilitation architecturale et urbaine des Grands moulins de Paris, à Bordeaux Bastide,4b5cc482-4017-4190-9ccc-8e2d9796b33a,PATRIMOINE INDUSTRIEL,300
ENSAP - TPFE - Espaces sonores urbains... A la recherche d'une identité,36d2f1e9-5723-4f1c-bee3-0cbbdc58ff1e,SUIVI NAFU DES ESPACES N, A ET F,3466
ENSAP - TPFE - Granges et hangars dans les Landes pour une architecture agricole,974531ea-eb9c-459f-b7b4-97c84993fac1,ENQUETE : RISQUES PSYCHOSOCIAUX, TIC ET CHANGEMENTS ORGANISATIONNELS DANS LE SECTEUR AGRICOLE,1723
ENSAP - TPFE - Espace sensible et informatique, commune de St-Loup-Lamairé document de référence pour l'évolution urbaine,db6d2fab-380d-4d09-a694-5d47065647e2,ZONE URBAINE SENSIBLE,234
ENSAP - PFE - Aux sources d'Ugarré, des thermes en Pays Basque,50b07b8b-ad18-4260-905b-94eb46ff84ea,PAYS BASQUE,805
ENSAP - PFE - Logements pour un nouveau quartier à Habas les Vallons, Bayonne,60350e32-babb-4725-879a-33e6cc80a645,LOGEMENTS NEUFS INDIVIDUELS POUR 2009,1941
ENSAP - TPFE - Institut de soins et d'activités pour jeunes enfants psychotiques et autistes,a59f4463-779b-45c2-b54e-451264ee1031,ETABLISSEMENTS POUR ENFANTS HANDICAPEES,1299
ENSAP - TPFE - Paysages de zones commerciales,1ffd4ecf-f1b3-4767-96d6-dae2a1d22249,SUIVI DES ZONES COMMERCIALES MAJEURES,1899
DFCI33 - Diagnostics cours d'eau,b3326f18-c5d7-459a-a4ed-18754a4169f8,COURS D'EAU DOMANIAUX,538
BXM - Cimetières issus du plan cadastral DGFiP sur Bordeaux Métropole,73e0a14e-7708-40a3-a483-ec405122abbd,PLAN CADASTRAL,1418
BXM - Numéros de voies issus du plan cadastral DGFiP sur Bordeaux Métropole,c35c2773-f352-4315-9fd8-1844b92db23a,PLAN CADASTRAL,1418
SIRTAQUI2 - Aquitaine : Activités de loisirs,d02d7c0b-e65e-4863-9158-f2eff1303bf2,SIRTAQUI - BASE SUR L'OFFRE TOURISTIQUE EN AQUITAINE,1114
NAFU - Aquitaine : Carte représentant le taux d'artificialisation en 2011,9e66ff45-be5b-47f1-92de-c3f851af748d,TAUX DE CHOMAGE TRIMESTRIEL ACTUALISE EN AQUITAINE,1923
BXM - Feuilles cadastrales issues du plan cadastral DGFiP sur Bordeaux Métropole,c0e672bb-163e-428a-bb67-c1ba7d3eb2f2,PLAN CADASTRAL,1418
PIGMA - Aquitaine : Prescription des documents d'urbanisme,b9155c59-73b1-4fd0-b0db-4fe1ec74d6a5,WEB_6_1_10_SUIVI DES DOCUMENTS D'URBANISME DU DÉPARTEMENT DE LA DORDOGNE,2299
CRA - Nouvelle-Aquitaine : Les aires urbaines selon l'INSEE (métadonnée en cours),7b872711-1568-45db-b5df-75b9bf2a2884,NOUVELLE-AQUITAINE : ZONES D'EMPLOIS SELON INSEE,4384
PIGMA - Aquitaine : Habillage des documents d'urbanisme,7bab7158-f520-4367-924f-793fac911923,WEB_6_1_10_SUIVI DES DOCUMENTS D'URBANISME DU DÉPARTEMENT DE LA DORDOGNE,2299
PIGMA - Aquitaine : Informations des documents d'urbanisme,34eb141a-91a5-4a03-ba25-2677bc23fcd6,WEB_6_1_10_SUIVI DES DOCUMENTS D'URBANISME DU DÉPARTEMENT DE LA DORDOGNE,2299
SMEAG1 - Contours de la Garonne : Bras morts,404d78dc-1680-4109-a107-66328c126dd0,BRAS MORTS,433
CRA - A la découverte de la région Nouvelle-Aquitaine (métadonnée en cours),0354f5cd-6d7e-4c77-9cf8-7331f3e0c33f,A LA DECOUVERTE DE LA REGION NOUVELLE-AQUITAINE,4390
PARC4 - PNR Landes de Gascogne : Obstacles de Franchissement,992eaf07-d4cd-424d-a61c-2e038abd9d2f,PAYS LANDES DE GASCOGNE,787
CRALPC - Parc Naturel Régional des Landes de Gascogne,f078d72d-36ab-4244-95a6-43052b9a4095,PARC NATUREL  REGIONAL,228
ENSAP - TPFE - Un projet architectural pour le bassin olympique d'aviron de Blanquefort ""l'espace arrive"",f3771391-def7-492e-bb1a-18a434d6bb3e,FONDER LE PROJET URBAIN SUR LA NATURE ET LE PAYSAGE - BLANQUEFORT,1540
CD40 - La filière de transformation du bois dans le département des Landes: état des lieux et perspectives.,c9f1cebe-5486-413b-9284-15ed82271548,LOCALISATION ETABLISSEMENTS 1ERE TRANSFORMATION BOIS,593
NAFU - Aquitaine : Carte représentant les surfaces autorisées au défrichement par hectare boisé entre 2000 et 2014,e1270293-cde9-4993-9536-4fa945814a2a,OCS-CLC 2000 : AQUITAINE,1396
DDT_47 - Lot-et-Garonne : Bruit Assiette,76041514-1be8-4194-8112-74a1e0c75037,BRUIT INFRASTRUCTURES DE TRANSPORT - ASSIETTE,938
NAFU - Aquitaine : Carte représentant le prix moyen pour le marché de la maison sur 2009-2013,8a76b1e0-239d-4410-b950-aa914d7783d8,ETALAB : PRIX LOGEMENTS NEUFS PRIX VENTE MOYEN APPARTEMENT,3513
DRAAF2 - Aquitaine : Sites et Paysages,e6960642-298d-4687-a2a7-2812a4236dd6,RECENSEMENT SITES WEB DES CAMPINGS EN AQUITAINE 2009,479
AIRAQ - Commune de Bergerac : Evaluation de la qualité de l'air,5737bc14-8c8d-4ddf-a72e-17627abae6da,EVALUATION QUALITE AIR : BERGERAC,2994
CRALPC - Aquitaine : Occupation des sols, CLC 2000,b70a5164-e964-4c1d-b02f-721d31e48761,OCS-CLC 2000 : AQUITAINE,1396
EPOC - Littoral aquitain : bathymétrie par inversion de la couleur de l'eau,37f33788-3604-41e5-a3d4-b9cbe3abc7b3,OCS DU LITTORAL AQUITAIN : EVOLUTION 2000-2009,71
NAFU - Aquitaine : Carte représentant la part des Surfaces Agricoles Utiles communales en 2010,3d1d11a7-f1a1-478c-82d2-b2bf6eceeaa7,SUIVI DES METAUX LOURDS : AQUITAINE 2010,1009
FUAJ - Aquitaine : Auberges de jeunesse en 2012,03580ed9-7e4a-492f-91a4-bdd3012261e9,BD ORTHO INFRA-ROUGE COULEUR 2012 : AQUITAINE,3743
SYSDAU1 - Aire Métropolitaine Bordelaise : carte de destination générale des sols sur l'aire bordelaise,b955fa8f-0219-4f74-9dbe-7c233c23894e,OCCUPATION DU SOL DU SCHEMA DIRECTEUR DE L AIRE METROPOLITAINE BORDELAISE,634
PGB - Pays du Grand Bergeracois : Carte des équipements sportifs,369fe5cb-9043-411c-b489-11fb7d433805,CARTE DES EQUIPEMENTS SPORTIFS,3384
CD40 - Landes : Stations d'épuration (STEP),1638c690-b80c-446e-8c2a-9b887e139d8f,GESTION DECHETS : REJETS STATIONS D EPURATION (STEP),56
CRALPC - Pyrénées-Atlantiques : Pays Basque,0adaf73b-1ecc-4fab-92b4-5e8350ef267d,PAYS BASQUE,805
CULTURE - Aquitaine : Services d'archives,83cfe2e9-b0a3-4f00-b56f-1a4a3c375bc0,SERVICES ARCHIVES MUNICIPLES ET DEPARTEMENTALES AQUITAINE,551
CULTURE - Aquitaine : Zones de Protection du Patrimoine Architectural, Urbain et Paysager (ZPPAUP),1362df3a-3f60-40ec-8bc5-7b483cbc94b5,ZONES DE PROTECTION ARCHEOLOGIQUE (ZPPA PLU),547
