Cartogip,ID Cartogip,GeoNetwork,ID GeoNetwork
ddcspp - Elevage avicole / volaille,249,DDCSPP - Lot-et-Garonne : industries agroalimentaires et plateformes de distribution pouvant fournir des plateaux repas,1328d0b2-c8ef-47c1-b066-defbb295fb47
pompier - Routes barrées (<=90jrs),330,Routes à grande circulation de Charente,fr-120066022-jdd-df41cda5-3559-4c9b-a6e3-1628293685c9
pompier - DRONE - dernière capture,379,SMEGREG - SOCAMA - Autorisation d'exploiter forage rolland - Vallée de la Drone,feb4de34-5938-489b-8ebc-367b378fc8b7
pompier - Sitac (<= 30 jours),428,SMEGREG - - Projet de construction d'une résidence Services Seniors de 30 logements sur la commune de St Aubin de Médoc,4d509c3d-9b25-4725-9562-13ed8e28dd78
projets_infrastructures - Topo (lignes),552,IFN - Aquitaine : emprise de la BD TOPO,2c60d389-8d90-4dd1-8dfa-22ca653201ec
pompier - Routes barrées (>30jrs),657,DDT_47 - Lot-et_Garonne :  Routes à Grande Circulation,1a5a4a5c-f73e-4a1b-9ad3-16273b13e9d8
projets_infrastructures - Topo (labels),918,IFN - Aquitaine : emprise de la BD TOPO,2c60d389-8d90-4dd1-8dfa-22ca653201ec
projets_infrastructures - Topo (Polygones),997,IFN - Aquitaine : emprise de la BD TOPO,2c60d389-8d90-4dd1-8dfa-22ca653201ec
projets_infrastructures - Rétablissement pistes (CG),1006,LOGOSDIS331 - Gironde : Pistes cyclables,4ce76856-fe3f-48fc-809a-b8af2f784e4d
pompier - Routes barrées (<=30jrs),1041,Routes à grande circulation de Charente,fr-120066022-jdd-df41cda5-3559-4c9b-a6e3-1628293685c9
projets_infrastructures - Topo (Points),1206,IFN - Aquitaine : emprise de la BD TOPO,2c60d389-8d90-4dd1-8dfa-22ca653201ec
pompier - Routes barrées (>90jrs),1479,DDT_47 - Lot-et_Garonne :  Routes à Grande Circulation,1a5a4a5c-f73e-4a1b-9ad3-16273b13e9d8
calcul_itineraire - Saisie Itinéraire,1625,PARC4 - PNR Landes de Gascogne : Itinéraire ""les pieds dans l'eau"",2b2b46a3-1f24-4211-99d2-27a5ff28782e
limites_admin - Departements Grande Region,9,Routes à grande circulation de Charente,fr-120066022-jdd-df41cda5-3559-4c9b-a6e3-1628293685c9
patrimoine_culturel - Musee saisie,218,Communes couvertes par un document d'urbanisme opposable et numérisé à la date de saisie des données en Corrèze,fr-120066022-jdd-121fa573-8c5e-4f9c-a20a-642b4367dbaf
projets_infrastructures - Fuseau A65,419,IGECOM - Landes : Fuseau LGV de 1000m - RFF,metadonnee_RFF
02-04 Mars - Aiguillon/Rochefort,532,SMEGREG - France nature environnement -  la lettre eau - mars 2008,5e69481a-a086-45fd-bd54-75d905a2a7b0
reseau_routier - Routes goudronnées non nommées,548,Réseau des routes à grande circulation de la Corrèze,fr-120066022-jdd-5d726b59-86bd-41c4-986f-06a4bcf1a94b
pompier - SDIS47 - SITAC (<=30jours),615,LOGOSDIS471 - Lot-et-Garonne : Répartition des plots et bornes urbaines,fad07d81-51f7-4e15-8f03-6c8d901f77f7
pompier - Piste impraticable VLHR,632,PARC4 - PNR Landes de Gascogne : Piste équestre du Domaine d'Hostens.,b2e34a6d-cd11-4ea8-b875-4b40029088bf
reseau_routier - Routes goudronnés nommées,929,Réseau des routes à grande circulation de la Corrèze,fr-120066022-jdd-5d726b59-86bd-41c4-986f-06a4bcf1a94b
exercice_operationnel - PCO Tonneins,949,SMEGREG - - Etude hydrogéologique de la nappe alluviale de la Garonne dans les secteurs d'aménagement de Gaujac et de Tonneins (47),00a04364-28b8-4eea-bab8-424b40422121
wms_externe - Aléa nucléaire - Couche de synthèse,1202,CD47 - Lot-et-Garonne : Couche Wimax,46abc589-9405-4ae0-92cf-e02de3aadfd9
indicateurs_conso_fonciere - Bâtiments et equipements brut,1315,DRJSCS - Aquitaine : Equipements sportifs,620281d2-e024-4ca4-97c2-8128f0d34cd1
pompier - SDIS24 - SITAC (<=90jours),1477,LOGOSDIS241 - Dordogne : Répartition des lotissements dans le cadre de la gestion des risques,d67cdb7f-84c9-438f-b222-656e68545eba
patrimoine_culturel - Archives saisie,219,Ensemble des ouvrages présents sur le littoral rocheux aquitain pour lesquels il existe des archives documentaires (points),E2_Ouvrages_Archivesdocumentaires
erp - Bâtiments ERP (localisation manuelle),286,ENSAP - TPFE - Les bâtiments agricoles en Deux-Sèvres,48caa1f9-915a-46be-bd17-806cca1dc42d
crise_tempete - Saisie info JOAQUIM,361,Communes couvertes par un document d'urbanisme opposable et numérisé à la date de saisie des données en Corrèze,fr-120066022-jdd-121fa573-8c5e-4f9c-a20a-642b4367dbaf
pompier - Coupures electricité (libellé),404,SMEGREG - H.ASTIE - R. BELLEGARDE - P.PEAUDECERF - Electricité de France - Centrale nucléaire du Blayais,7270fc43-a5b9-4604-9f36-e158f24f0500
exercice_operationnel - Tonneins 8m50,702,SMEGREG - - Etude hydrogéologique de la nappe alluviale de la Garonne dans les secteurs d'aménagement de Gaujac et de Tonneins (47),00a04364-28b8-4eea-bab8-424b40422121
formation - sn_signalementsignalements,711,CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.06.&gt; Formation initiale,81e3cd64-c59a-40a8-8347-d566aa8b15f3
pompier - Historique alertes (surfacique),869,ENSAP - TPFE - Balises urbaines pour la ville historique,7c27ad6d-74ee-48c0-9df9-4efc1689a7be
telespazio - Probabilité de mortalité septembre2015,1498,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
erp - Bâtiments ERP (localisation manuelle),1790,ENSAP - TPFE - Les bâtiments agricoles en Deux-Sèvres,48caa1f9-915a-46be-bd17-806cca1dc42d
wms_externe - WMS-Raster-Géoportail - SPOT 2015,1915,Cantons électoraux 2015 de la Corrèze,fr-120066022-jdd-35193232-a1da-40fd-8951-0822a80a35f5
Dreal-TRI-Proba crue Moy-Debord,2011,SITAFCAST - Canton de Castillon la Bataille : Zone d'expansion de crue,2550d66d-a4c5-41ab-b725-17919b4fbf2e
exercice_operationnel - Tonneins 10m50,51,SMEGREG - - Etude hydrogéologique de la nappe alluviale de la Garonne dans les secteurs d'aménagement de Gaujac et de Tonneins (47),00a04364-28b8-4eea-bab8-424b40422121
pgsd - PGSD - exploitation forestière (500m),363,SMEGREG - H.ASTIE-J.CHAMAYOU-B.MOUSSIE - Méthodologie d'étude d'un quifère superficiel heterogene en vue  de son exploitation optimale,ae146989-685e-4898-9c75-ca6c508529bd
05 Mars - Oléron-La Seudre/Charron,427,SMEGREG - France nature environnement -  la lettre eau - mars 2008,5e69481a-a086-45fd-bd54-75d905a2a7b0
Dreal-TRI-Proba crue Fort-Debord,2020,SITAFCAST - Canton de Castillon la Bataille : Zone d'expansion de crue,2550d66d-a4c5-41ab-b725-17919b4fbf2e
Pyramide SCANEXPRESS légende STANDARD,47,SMEGREG - W.F.STRUCKMEIER - J.MARGAT -  Hydrogeological maps - A guide and a standard legend,0fc63592-8342-47c3-b6bd-0776afeac464
Pyramide SCANEXPRESS légende CLASSIQUE,48,DREAL2 - Aquitaine : Production d'énergie primaire (en tonnes équivalent pétrole et en unités propres) Production d'électricité thermique classique -hors nucléaire-,8c22e615-628f-401b-8f17-4253254d93ca
projets_infrastructures - Hypothèse de tracé LGV GPSO,735,GNUM - Gironde : Tracé des emprises des NRA-ZO,664368f0-cdca-413b-b286-db3d5a255a60
pgsd - PGSD - exploitation forestière (1000m),1139,SMEGREG - H.ASTIE-J.CHAMAYOU-B.MOUSSIE - Méthodologie d'étude d'un quifère superficiel heterogene en vue  de son exploitation optimale,ae146989-685e-4898-9c75-ca6c508529bd
CarteGCIS33 euro (maj 02/06/2016),1635,ENSAP - TPFE - Euro district de Txingudi, le paysage théâtre d'une union,13a3ec36-2943-48fe-944e-3a83daea1578
annotations_visionneuses - Anciens postit,1259,ENSAP - PFE - Réhabilitation des anciens abattoirs de Pau,b7bc37f0-63df-4fe6-9eef-a1b6bfc4c515
pompier - SDIS24 - SITAC (>90 jours - Archives),1478,LOGOSDIS241 - Dordogne : Répartition des Centres de secours,2c55a307-a53d-4a33-9a3c-35c31bcd2c8f
wms_externe - WMS-Raster-Géoportail - Section cadastrale,1752,Matrice cadastrale (Fichiers MAJIC) / non bâti,fbfd3479-07c5-1a04-cd5d-cbe5ae382824
wms_externe - WMS-Raster-Géoportail - Section cadastrale,1757,Matrice cadastrale (Fichiers MAJIC) / non bâti,fbfd3479-07c5-1a04-cd5d-cbe5ae382824
telespazio - S3 sentinel en couleur naturelle,1866,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S4 sentinel en couleur naturelle,1867,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
wms_externe - WMS-Raster-Géoportail - SPOT 2016,1932,Attributs de la table DOE-DCR du SDAGE 2016,6e1bbc95a9571e19184742fdbf2cb71f9f22ac63ffbe41ee16853574e9e4178b
Dreal-TRI-Proba crue faible-Debord,2022,SITAFCAST - Canton de Castillon la Bataille : Zone d'expansion de crue,2550d66d-a4c5-41ab-b725-17919b4fbf2e
exercice_operationnel - Coupures électriques,456,SMEGREG - - Prospection géophysique par sondages électriques pour l'implantation du nouveau forage d'alimentation en eau potable,9b48fa42-4fe5-4946-a099-f4f626517182
patrimoine_culturel - Secteur sauvegardé,480,SMEGREG - Chambre d'Agriculture de la Gironde - Etude des prélèvements agricoles à l'Eocène sur secteur du Médoc,b47c20ed-9107-40f5-aec7-8d4989d96c6f
exercice_operationnel - Coupures électriques,664,SMEGREG - - Prospection géophysique par sondages électriques pour l'implantation du nouveau forage d'alimentation en eau potable,9b48fa42-4fe5-4946-a099-f4f626517182
projets_infrastructures - LGV - Hypothèse retenue,1338,IGECOM - Landes : Fuseau LGV de 1000m - RFF,metadonnee_RFF
pompier - Signalement suite à intemperie,1962,LOGOSDIS331 - Gironde : Zones Inondées suite à la tempête Xynthia du 28/02/2010,2c330735-b2e1-4c3f-ad14-d61ad3a0c2da
civb - Parcelles confusion saisies par le partenaire,2060,CIVB - Gironde : Thèse - La climatologie de la Gironde,ea483510-20c3-4bf7-a799-b26116eef8a4
pompier - SDIS24 - Signalements (>90 jours - Archives),1447,LOGOSDIS241 - Dordogne : Localisation des barrières urbaines,e83a51d5-8a74-43e0-9716-cd2c4942be31
patrimoine_culturel - Bibliotheque saisie,220,Communes couvertes par un document d'urbanisme opposable et numérisé à la date de saisie des données en Corrèze,fr-120066022-jdd-121fa573-8c5e-4f9c-a20a-642b4367dbaf
projets_infrastructures - Fermes solaires,540,CA64 - Pyrénées-Atlantiques : Réseaux des fermes de références,1de2e529-1bdf-4d25-b2c9-1b5d33eed2d3
pompier - SDIS47 - Signalements (<=30jours),623,LOGOSDIS471 - Lot-et-Garonne : Répartition des plots et bornes urbaines,fad07d81-51f7-4e15-8f03-6c8d901f77f7
annotations_visionneuses - Autres postIts,764,CRA - Nouvelle-Aquitaine : PNR et autres espaces protégés (métadonnée en cours),4efca817-b7a0-46da-a22a-2e99b5661df8
telespazio - Probabilité exhaustive octobre 2016,1872,TELESPAZIO - Cartographie forestière des surfaces en résineux en 2015,2f4f2550-0107-45d9-9b4a-989f2c0084af
wms_externe - inondations/Remontées de nappe sédimentaires,698,SMEGREG - BRGM - La production d'eau potable par réalimentation de nappe,a0782160-d127-45c8-b23c-cf735ec829bc
politiques_publiques - Saisie programmes Feder,940,SMEGREG - - Diagnostic des forages de Camblanes et de Quinsac et programmes de réhabilitation,edbad797-d6a2-43f0-8720-47ea564c4d31
pompier - SDIS47 - SITAC (>30 jours - Archives),617,LOGOSDIS471 - Lot-et-Garonne : Répartition des plots et bornes urbaines,fad07d81-51f7-4e15-8f03-6c8d901f77f7
cartorisque - PPR technologique synthese,1051,PPR BIDART (64DDTM19980004)  - Zone réglementée du Plan de Prévention du Risque Inondation de la commune de Bidart (64125), département des Pyrénées-Atlantiques,fr-120066022-jdd-ad5fbf52-a897-4387-990c-6df4d22474c2
civb - Parcelles confusion - Incertain (îlot viticole potentiel < 10ha),2046,CIVB - Gironde : Thèse - La climatologie de la Gironde,ea483510-20c3-4bf7-a799-b26116eef8a4
civb - Parcelles confusion - Incertain (îlot viticole potentiel < 10ha),2047,CIVB - Gironde : Thèse - La climatologie de la Gironde,ea483510-20c3-4bf7-a799-b26116eef8a4
pompier - SDIS47 - Signalements (>30 jours - Archives),371,LOGOSDIS471 - Lot-et-Garonne : Localisation des barrières urbaines,73038e10-d92b-4e23-b350-b98c6d1814b1
wms_externe - Dreal-TRI-Hauteur eau Aléa Moy Proba-Subm,2005,Aléa des incendies de forêt dans le département des Landes,fr-120066022-jdd-c63ea1ff-5423-4770-9ff6-6dbceca474f8
annotations_visionneuses - Saisie personnelle,683,Communes couvertes par un document d'urbanisme opposable et numérisé à la date de saisie des données en Corrèze,fr-120066022-jdd-121fa573-8c5e-4f9c-a20a-642b4367dbaf
projets_infrastructures - Aménagements DFCI au 10-12-2012,982,BXM - Réseau des aménagements cyclables sur Bordeaux Métropole,69328798-bb2a-45c7-b967-cb5eeac53342
wms_externe - Dreal-TRI-Hauteur eau Aléa Forte Proba-Subm,1992,Aléa Mouvement de terrain sur le secteur de Socoa à l'horizon 2040,E2_Alea_MVT_Socoa_2040_2009
politiques_publiques - Développer les recherches finalisées et valoriser les résultats,715,SMEGREG - CNPF - Proteger et valoriser l'eau forestiere,43aac07c-b9f3-442c-af0a-e3762cbd042a
projets_infrastructures - Rétablissement des fossés,975,LOGOSDIS331 - Gironde : Répartition des fossés du domaine forestier présents,81adcce5-1792-45d3-8455-23178c7754c0
telespazio - Localisation probabilité exhaustive octobre 2016,1877,TELESPAZIO - Cartographie forestière des surfaces en résineux en 2015,2f4f2550-0107-45d9-9b4a-989f2c0084af
wms_externe - Dreal-TRI-Hauteur eau Aléa Faible Proba-Subm,1995,Aléa Mouvement de terrain sur le secteur de Socoa à l'horizon 2040,E2_Alea_MVT_Socoa_2040_2009
wms_externe - Dreal-TRI-Proba crue Moy Débordement,2004,SITAFCAST - Canton de Castillon la Bataille : Zone d'expansion de crue,2550d66d-a4c5-41ab-b725-17919b4fbf2e
politiques_publiques - Relever le défi climatique et énergétique,719,SMEGREG - Nguye Tien -Duc - Dérèglement climatique et ressources en eau,e49aceaa-667e-4cff-aa66-00bbdb6280db
Scan250nb,582,SCAN 25®,bec10fb7-118b-0dd4-35ae-1c24fe9ca5ca
eau - Postit,954,E2_StEp,{C7A7A594-AE9B-45D7-B857-E03F95365243}
onf - DGAEM,1754,SMEGREG - SOCAMA - Etude des solutions de substitution de prélèvements à l'Eocène pour l'AEP à partir de  l'Oligocène de Sainte Hélène,cbdca350-6612-425f-94f3-9d9e8eaea219
Znieff1,520,Especes,{86387085-2329-4F5D-AEF6-84504600D500}
Znieff1 mer,526,Especes,{86387085-2329-4F5D-AEF6-84504600D500}
Znieff2 mer,527,Especes,{86387085-2329-4F5D-AEF6-84504600D500}
Znieff2,838,Especes,{86387085-2329-4F5D-AEF6-84504600D500}
BDParcellaire en L93,63,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
filiere_bois - Postit global,145,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
annotations_visionneuses - Post-it,163,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ocs_bdcarto - glacier/neige,189,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ocs_bdcarto - rocher/éboulis,190,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
wms_externe - Référentiel_SDIS40_07/10/2013,193,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ocs_bdcarto - vigne/verger,195,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ocs_bdcarto - sable/graviers,203,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - DECI,230,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
erp - Erp33 niv1 panel,239,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
erp - Erp33 niv2 batiments panel,253,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
politiques_publiques - ZFU,274,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
erp - ERP (localisation automatique),285,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
bdtopo - Aérogare,315,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Signalements complets,322,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Sitac (>30 jours),323,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Signalements Inter-Services (SUPPRIMER),334,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
Reserves_de_la_biosphere,364,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
wms_externe - Aquimap_2154,384,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Helico,401,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Cibles,402,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
indicateurs_conso_fonciere - Cf select dom pub,407,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
exercice_operationnel - Groupes électrogenes distribués,458,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
batiments - ERP,482,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Evénements (>=30jours),515,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Signalements (>30 jours),516,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
reseau_telecom - TELECOM CCMACS,575,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
rte - Supports (Pylones),590,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Annotations,602,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
filiere_bois - Postit,608,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Buffer utilisateur DECI,619,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
exercice_operationnel - Groupes électrogenes distribués,663,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ocs_bdcarto - broussaille,672,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
exercice_operationnel - Groupes électrogenes distribués,676,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Saisies,687,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Signalements (>30 jours),825,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Sitac (>30 jours),827,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - DECI,848,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
reseau_routier - Interruptions de terre-plein central,861,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
reseau_routier - Péages,864,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Alertes (ligne),903,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Signalements (<=30 jours),941,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Sitac (<=30jours),948,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Signalements (<=30jours),965,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Demandes REE,974,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Quadrigramme,1181,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ocs_bdcarto - marais/tourbière,1182,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
reseau_telecom - Artères,1192,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Sitac (>=30jours),1198,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
wms_externe - Fond_GIP_IGN,1241,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Sitac,1254,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
Commune_Loi_Montagne,1257,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
exercice_operationnel - Groupes électrogenes distribués,1274,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
eau - BCAE global arrete,1297,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
sdis40_web_et_Fond_GIP,1324,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
gendarmerie - Gendarmerie,1523,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - DECI Archive,1529,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
annuaire - Annuaire GC,1557,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
calcul_itineraire - Itineraires,1627,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
onf - Chenaies SIVU,1751,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
erp - Erp33 niv2 batiments panel,1791,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Isodistance 420m,1793,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Isodistance 210m,1795,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ddpp - Entrepots agrées,1835,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ddpp - Supermarchés,1836,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ppi - PPI - buffer 10km,1841,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ppi - PPI - buffer 5km,1842,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ddpp - Transporteurs animaux,1846,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ddpp - Transporteurs équidés,1847,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ppi - PPI - buffer 20km,1849,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ddpp - Vétérinaires,1850,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ppi - PPI - buffer 2km,1852,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ddpp - Abattage volailles,1857,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
ddpp - Pensions de carnivores,1862,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
sidpc - Stations-services,1870,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
sidpc - APMS,1875,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
erp - erp47_erpautres_batlocl93,1883,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
sidpc - APDI/APMS saisies,1887,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
sidpc - APDI,1888,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - ETARE (SDIS 47),1940,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Elevation,1967,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Configuration de la ZI,1970,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
tmp - test_sn_ligne,1980,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Sinistre,1982,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Annotation,1989,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Configuration de la ZI,2006,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Elevation,2007,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Annotation,2012,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
pompier - Sinistre,2026,SMEGREG - -,b0c1f105-ddd5-4ae9-85c4-3598c77e967e
