BSD,ID BSD,GeoServer,ID GeoServer
RISQUES NATURELS MAJEURS - ALEA ""DENSITE DES RISQUES PAR COMMUNE"",3813,SIRTAQUI - Sites naturels,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-44ce
PAYS DE LA HAUTE-GIRONDE - 2014,3814,CR Aquitaine - PAYS - Septembre 2013,FeatureTypeInfoImpl-19088863:140f35c1596:-650f
PAYS DU LIBOURNAIS - 2014,3847,CR Aquitaine - PAYS - Septembre 2013,FeatureTypeInfoImpl-19088863:140f35c1596:-650f
PARCS NATURELS (PN) : AQUITAINE,3874,SIRTAQUI - Sites naturels,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-44ce
PAYS ET PARC NATURELS REGIONAUX - 2014,3879,SIRTAQUI - Sites naturels,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-44ce
MAISONS DU DEPARTEMENT,3987,CAUE 33 - _Zones maisons de gironde,FeatureTypeInfoImpl--60d2bb13:13cb4240a19:-70ea
OUVRAGE ALIM EAU POTABLE,3995,SIAEPA St Selve - Réseau eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f78
DICTIONNAIRE : RESEAU AEP : PPE,4004,CG64 - AEP parcelles,FeatureTypeInfoImpl--25d11048:13b23cbf2dc:-2d44
SITE GEOLOGIQUE REMARQUABLE,4014,IGN BD TOPO -  Bati remarquable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e48
CLAPETS RESEAU ASSAINISSEMENT,4064,CDC Sarlat Périgord Noir - Assainissement Conduite,FeatureTypeInfoImpl-21464d69:14ebf34b699:3598
ESPACES BOISES EN 2004,4103,Cadaujac - Espaces boisés classés,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f1a
OUVRAGE ART DE VOIRIE,4158,Commune de Mézin - Voirie à prévoir,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-385b
PERIMETRES DIVERS PLU,4178,IGN BD TOPO - Toponymes divers,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e70
REGARDS RESEAU ASSAINISSEMENT,4243,CDC Sarlat Périgord Noir - Assainissement Conduite,FeatureTypeInfoImpl-21464d69:14ebf34b699:3598
RESEAU DES AMENAGEMENTS CYCLABLES,4255,BxM - Atelier pistes cyclables,FeatureTypeInfoImpl-34ef02ac:14b7323a6fc:225a
TRONCON RESEAU VOIRIE,4286,Commune de Mézin - Voirie à prévoir,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-385b
VIDANGE RESEAU ASSAINISSEMENT,4257,CDC Sarlat Périgord Noir - Assainissement Conduite,FeatureTypeInfoImpl-21464d69:14ebf34b699:3598
MAISONS DU DEPARTEMENT,4208,CAUE 33 - _Zones maisons de gironde,FeatureTypeInfoImpl--60d2bb13:13cb4240a19:-70ea
ENTREPRISES DE TRAVAUX FORESTIERS,18,ENSAP Bordeaux - Travaux des étudiants,FeatureTypeInfoImpl-4921a1c2:157dc25785b:-257f
PROJET GRANDES INFRASTRUCTURES (AUTOROUTES,SNCF, GAZ),95,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
TPST (TRÈS PETIT SITE TECHNIQUE),130,AGRN : Petit patrimoine,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dc0
INVENTAIRE DES IMPACTS DES AMENGEMENTS GAGNES SUR LE TERRITORIE MARITIME,202,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
DEPLOIEMENT SITE WEB PAYS 2000-2009,466,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
ECOLES DE SURF SITE ET RESERVATION,496,Pays du Grand Bergeracois - Ecoles maternelles,FeatureTypeInfoImpl-1bf44d9a:1492cfd3adb:6902
RN134 OLORON - PROJET AMENAGEMENT,3308,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
CARTE DE REPARTITION DES PROFESSIONNELS DE SANTE,3379,IGN BD TOPO - PAI sante,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e78
CARTE ZONAGE LEADER II,3380,CDC Piémont Oloronais - Repérage Général Zonage,FeatureTypeInfoImpl-2245790e:1419d048044:179
LES TRAVAUX DE R&D MENES PAR LES ENTREPRISES,3409,ENSAP Bordeaux - Travaux des étudiants,FeatureTypeInfoImpl-4921a1c2:157dc25785b:-257f
LA SANTE DES ADOLESCENTS EN CLASSE DE TROISIEME,3426,IGN BD TOPO - PAI sante,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e78
MUSEES DE FRANCE EN AQUITAINE,552,GIP ATGeRi - Masque Région aquitaine,FeatureTypeInfoImpl--7b1a2e47:1511aee9bb2:4661
PROJET DE CREATION DE RESSOURCE EN EAU,559,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
OFFRE ARTISANALE ET COMMERCIALE,618,CR Aqutaine - THD Offre,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77d7
RESEAU FERRE EN SERVICE (RGI),645,DRAC - Service d'Archives,FeatureTypeInfoImpl--15513d29:1338db5f360:-7bcb
PROJET D AMENAGEMENT ET DEVELOPPEMENT DURABLE (PADD),676,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
CARTE DU MAIS 1990,760,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
CARTE DU MAIS 2003,761,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
HABITAT NATUREL SUR LA LEYRE : 40,777,PNRLG - La Leyre navigable,FeatureTypeInfoImpl--39f1150e:152697fae62:44e5
PAYS DES RIVES DE GARONNE,794,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS DE LA VALLEE DU LOT,801,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS OLORON ET HAUT BEARN,803,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS DE LACQ, ORTHEZ, BEARN DES GAVES,804,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS LANDES, NATURE, COTE D'ARGENT,806,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS DE L'ISLE EN PERIGORD,807,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS ADOUR CHALOSSE TURSAN,811,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PLU OLORON STE MARIE,947,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
UTILISATION DU SOL,1017,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
PLU : LE LARDIN ST LAZARE,1035,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
TRAVAUX RECONSTITUTION REALISES,1094,ENSAP Bordeaux - Travaux des étudiants,FeatureTypeInfoImpl-4921a1c2:157dc25785b:-257f
PLANIFICATION DE L'URBANISME,1116,CA Cote Basque Adour - Plan Local de l'Urbanisme,FeatureTypeInfoImpl-2245790e:1419d64a909:-49ce
CARTE COMMUNALE : CAMPUGNAN,1132,CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5
CARTE COMMUNALE : DIEULIVOL,1135,CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5
CARTE COMMUNALE : STE TERRE,1140,CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5
CARTE COMMUNALE : MARCENAIS,1145,CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5
VOIRIE : TOPONYME DES NOMS,1209,IGN BD TOPO - Toponyme communication,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e2a
OCS-CLC 2006 : PAYS DU VAL D'ADOUR,1353,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS OLORON ET HAUT-BEARN,1354,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DE LACQ / BEARN DES GAVES,1355,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU GRAND PAU,1356,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU MEDOC,1358,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU HAUT-ENTRE-DEUX-MERS,1360,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU PERIGORD NOIR,1361,CAUE 33 - _Masque noir,FeatureTypeInfoImpl--60d2bb13:13cb4240a19:-53ed
OCS-CLC 2006 : PAYS DE LA HAUTE-GIRONDE,1362,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU CŒUR ENTRE-DEUX-MERS,1363,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU LIBOURNAIS,1364,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DE L'ISLE-EN-PERIGORD,1365,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU PERIGORD VERT,1367,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DE LA VALLEE DU LOT,1368,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU VAL DE GARONNE,1369,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU DROPT,1370,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU CŒUR D'ALBRET,1371,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DE L'AGENAIS,1372,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS LANDES, NATURE, COTE D'ARGENT,1373,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS ADOUR CHALOSSE TURSAN,1375,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DES RIVES DE GARONNE,1377,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
OCS-CLC 2006 : PAYS DU GRAND-BERGERACOIS,1378,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
LIMITES DOMAINE PUBLIC,1408,PNR LG - Tracés des sorties grand public,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-655a
FONDER LE PROJET URBAIN SUR LA NATURE ET LE PAYSAGE - CUB,1533,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
FONDER LE PROJET URBAIN SUR LA NATURE ET LE PAYSAGE - BLANQUEFORT,1540,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
ENQUETE : EQUIPEMENTS ET USAGES DES TIC DANS LES EXPLOITATIONS AGRICOLES,1726,Chambre agriculture 64 : Siège des exploitations en 2008,FeatureTypeInfoImpl-1ebfe66c:135e213352e:-4f64
LIMITES DES PAYS SUR LE MONDE,1760,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
CARTE COMMUNALE : PRESCRIPTION SURFACIQUE,1878,AT Enseignement - Surfacique,FeatureTypeInfoImpl--9344b3a:137c7794b0c:-7d5f
PLU : INFORMATION UTILE SURFACIQUE,1882,AT Enseignement - Surfacique,FeatureTypeInfoImpl--9344b3a:137c7794b0c:-7d5f
PROJET ENVASEMENT - ETUDE PROCESSUS ENVASEMENT PORT DE ST-JEAN-DE-LUZ/CIBOURE,1984,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET ENVASEMENT - COURANTOLOGIE : ST-JEAN-DE-LUZ,1985,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET ENVASEMENT - SUIVI BATHYMETRIQUE : ST-JEAN-DE-LUZ/NIVELLE,1986,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET ENVASEMENT - DEBIT NIVELLE : ST-JEAN-DE-LUZ,1987,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET LOREA - SUIVI BATHYMETRIQUE : BAIE DE ST-JEAN-DE-LUZ,1995,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET LOREA - MODELE DE HOULE OPERATIONNEL : BAIE DE ST-JEAN-DE-LUZ,1996,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET BIDUR/LOREA - SUIVI BATHYMETRIQUE : BAIE D'HENDAYE,1998,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET BIDUR/LOREA - COURANTOLOGIE : BAIE D'HENDAYE,1999,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET BIDUR/LOREA - SEDIMENTOLOGIE : BAIE D'HENDAYE,2000,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET BIDUR/LOREA - MODELISATION NUMERIQUE : BAIE D'HENDAYE,2001,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET BIDUR/LOREA - SUIVI VIDEO : BAIE D'HENDAYE - PLAGE,2002,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET BIDUR/LOREA - SUIVI VIDEO : BAIE D'HENDAYE - BIDASSOA,2003,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET BIDUR/LOREA - DEBIT : BAIE D'HENDAYE,2004,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
PROJET BIDUR/LOREA - SUIVI DES MES : BAIE D'HENDAYE,2005,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
RESEAU ASSAINISSEMENT : TRONCONS,2062,CDC Sarlat Périgord Noir - Assainissement Conduite,FeatureTypeInfoImpl-21464d69:14ebf34b699:3598
OFFRE LIBERALE DE SANTE,2073,CR Aqutaine - THD Offre,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77d7
PLU DE LAGORCE - 33218,2368,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
PLU LA-TESTE-DE-BUCH,2205,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
PLU ANDERNOS-LES-BAINS,2208,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
TRAVAUX MARITIMES GROUPES,2222,ENSAP Bordeaux - Travaux des étudiants,FeatureTypeInfoImpl-4921a1c2:157dc25785b:-257f
PLU DE MONSÉGUR - 33289,2375,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
PLU DE SALIGNAC - 33495,2386,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
PLU DU TEMPLE - 33528,2397,Cadaujac - Emplacement réservés PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f04
PLU LISTRAC MÉDOC - 33248,2399,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
POS DE SAUMOS - 33503,2420,CDC Val d'Albret - Zonage POS de Vianne,FeatureTypeInfoImpl--3ce68516:141a7a870c9:-23f7
POS DE TALAIS - 33521,2421,CDC Val d'Albret - Zonage POS de Vianne,FeatureTypeInfoImpl--3ce68516:141a7a870c9:-23f7
CARTE COMMUNALE MASSOULES,2607,CDC Penne d'Agenais - ZU Massoules,FeatureTypeInfoImpl-2245790e:1419dadf6d9:408b
OCA : SUIVI PELAGOS DANS LA LEYRE AVAL (2009-2010),2797,PNRLG - La Leyre navigable,FeatureTypeInfoImpl--39f1150e:152697fae62:44e5
OCA : DENSITES BACTERIENNES ASSOCIEES A DES BIVALVES - PROJET ANR MULTISTRESS,2840,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
OCA : POSITIONNEMENT PONCTUEL DE LA LIMITE AMONT DES ALTERITES - LITTORAL BASQUE,2928,AT Enseignement - Ponctuel,FeatureTypeInfoImpl-5fe8c5c8:139e31faf8e:-7ffd
OCA : OBSERVATION DE L'EVOLUTION DE L'ENVIRONNEMENT LITTORAL - PROJET SOMLIT,2941,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
CARTE COMMUNALE : PRECILHON,3104,CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5
CARTES DE REPARTITION DES PROFESSIONNELS DE SANTE,3228,IGN BD TOPO - PAI sante,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e78
SCHEMA REGIONAL CYCLABLE AQUITAINE,3547,GIP ATGeRi - Région Nouvelle Aquitaine,FeatureTypeInfoImpl--b4fb97c:1537449ee22:-90b
ETUDE POTENTIALITES PISCICOLES AFFLUENTS (MIGRATEURS AMPHIBIENS),3560,FD pêche 33 - Contextes piscicoles,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dac
EVALUATION IMPACTS CHGMENT CLIMATIQUE ET PROSPECTIVE,3561,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
INSTALLATION EN AGRICULTURE,3756,Agriculture - Consommations d'énergie en 2012,FeatureTypeInfoImpl--32412c87:14eb5c1082f:-112e
PAYS DU PÉRIGORD VERT - 2014,3799,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS COEUR ENTRE-DEUX-MERS - 2014,3820,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS DES RIVES DE GARONNE - 2014,3828,EHLG - Aides de la PAC sur le Pays Basque en 2013,FeatureTypeInfoImpl-223d3190:15312d010ee:-2782
PAYS DU HAUT ENTRE-DEUX-MERS - 2014,3844,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS ADOUR CHALOSSE TURSAN - 2014,3854,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
PAYS DU GRAND PAU : INVENTAIRE BIOPHYSIQUE ET OCS 2006,3886,PNRLG - Assiettes de Pays,FeatureTypeInfoImpl--4257e7f7:1529d548daa:53de
AVALOIRS RESEAU ASSAINISSEMENT,4037,CDC Sarlat Périgord Noir - Assainissement Conduite,FeatureTypeInfoImpl-21464d69:14ebf34b699:3598
CAPTEURS RESEAU ASSAINISSEMENT,4052,CDC Sarlat Périgord Noir - Assainissement Conduite,FeatureTypeInfoImpl-21464d69:14ebf34b699:3598
CHAMBRES TIRAGE RESEAU TELECOMMUNICATION THD INOLIA,4059,SMAVLOT - Chambres d'hotes,FeatureTypeInfoImpl-14757e89:141c6cacc4c:-3bfe
TRONCON SURFACIQUE RESEAU HIERARCHISE CYCLABLE,4258,AT Enseignement - Surfacique,FeatureTypeInfoImpl--9344b3a:137c7794b0c:-7d5f
VEHICULE EN SERVICE RESEAU SAEIV BUS,4264,DRAC - Service d'Archives,FeatureTypeInfoImpl--15513d29:1338db5f360:-7bcb
15 PORTRAITS DE TERRITOIRE,4334,CE24 - Zonage de prime à l'aménagement du territoire,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e98
LINEAIRE DE TRAVAUX REALISES,4346,ENSAP Bordeaux - Travaux des étudiants,FeatureTypeInfoImpl-4921a1c2:157dc25785b:-257f
ROBERT C. 2016 COMPRENDRE LES CHANGEMENTS D'UTILISATION DES TERRES EN FRANCE POUR MIEUX ESTIMER LEURS IMPACTS SUR LES EMISSSIONS DE SERRE. DE L'OBSERVATION A LA MODELISATION. THESE DE GEOGRAPHIE, U.PARIS-DIDEROT,4475,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
GPSO (FUSEAU RETENU DE 1000M),4486,RFF - Projet LGV GPSO 1000m,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d6e
REJET AGRO-ALIMENTAIRE,57,CG47 - Points de rejet des tations d'épuration,FeatureTypeInfoImpl--5738bcda:13cb7bf17f0:-7a05
ITINERAIRE GRAND GIBIER,88,PNRLG - Ferme du Grand Lartigue,FeatureTypeInfoImpl--4257e7f7:1529dc778d0:1d4
INDUSTRIE AGRO-ALIMENTAIRE,370,Industrie - Consommations d'énergie en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-60c0
BACKBONE (RESEAU INFORMATIQUE LONGUE DISTANCE DE PLUS HAUT DEBIT),383,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
RELEVES TERRAIN DE L OBSERVATOIRE DE LA COTE AQUITAINE,613,PIGMA - Terrain de sport - 2015,FeatureTypeInfoImpl--60870653:141bb820e24:-4bed
OPAH - OPERATION PROGRAMMEE D'AMELIORATION DE L'HABITAT,909,CA Cote Basque Adour - Plan Local de l'Habitat,FeatureTypeInfoImpl-2245790e:1419d4dc311:-4b0e
RES (RECENSEMENT DES EQUIPEMENTS SPORTIFS),910,SIRTAQUI - Equipements de loisirs,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-457c
CARTE COMMUNALE : SAINT ORSE,1036,CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5
CARTE COMMUNALE : FOSSEMAGNE,1041,CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5
CARTE COMMUNALE : PUYNORMAND,1122,CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5
CARTE COMMUNALE : ST ANDRONY,1126,CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5
RECENSEMENT POP 2007 - IRIS - THEME FORMATION,1228,INSEE - Population par iris,FeatureTypeInfoImpl-48337e3e:150c868ce7e:3d12
RECENSEMENT POP 2007 - IRIS - THEME ACTIVITE,1229,INSEE - Population par iris,FeatureTypeInfoImpl-48337e3e:150c868ce7e:3d12
RECENSEMENT POP 2007 - IRIS - THEME FAMILLE,1230,INSEE - Population par iris,FeatureTypeInfoImpl-48337e3e:150c868ce7e:3d12
RECENSEMENT POP 2007 - IRIS - THEME LOGEMENT,1231,INSEE - Population par iris,FeatureTypeInfoImpl-48337e3e:150c868ce7e:3d12
RESEAU FERRE : AXES DES VOIES,1494,CDC Penne d'Agenais - Voies,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16b7
CHARTE PAYSAGERE DU HAUT ENTRE DEUX MERS,1520,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
RECOMMANDATIONS DANS LE CADRE DU PLU DE ST CIERS D'AZAC,1524,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
REFLEXION PREPARATOIRE A LA REVISION DU PLU,1530,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
MOUVEMENTS DE TERRAIN NON LOCALISES,1609,PIGMA - Terrain de sport - 2015,FeatureTypeInfoImpl--60870653:141bb820e24:-4bed
BANQUE DU SOUS SOL : PETITE ECHELLE,1622,GIP ATGeRi - OCS 2000 - Petite échelle,CoverageInfoImpl--bc07016:1571dfcfdde:-1484
RIPISYLVE : VEGETATION AQUATIQUE (vaq, vaq_p),1696,EPIDROPT - Végétation aquatique vaq_p,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eb4
BASE PERMANTE DES EQUIPEMENTS (BPE),1773,SIRTAQUI - Equipements de loisirs,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-457c
MODELE NUMERIQUE D'ELEVATION (MNE) : 2004,1810,Gironde Numerique - Backbone,FeatureTypeInfoImpl-7c28b9fa:135f2d071b7:-6b75
PLAN CADASTRAL : NOM DE VOIE,1812,Parcellaire cadastral avec propriétaires,FeatureTypeInfoImpl-4349e99d:137e1492a6d:-7e26
PLU : OBJETS LINEAIRES DU FOND DE PLAN,1814,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
DOMAINE PUBLIC : EXISTANT,1836,PNR LG - Tracés des sorties grand public,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-655a
CARTOGRAPHIE GENERAL CUB,1843,Urbanisme - CUB Zonages,FeatureTypeInfoImpl-347005a3:14560412e9e:3afc
PLU : INFORMATION UTILE LINEAIRE,1884,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
PLU DE GRAYAN ET L'HÔPITAL - 33193,2366,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
TX CHOMAGE 15-24 ANS / 15-24 ANS,2035,PIGMA - Taux de chômage des 15-24 ans / 15-24 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2251bcf:-1f4d
TX CHOMAGE 15-64 ANS / 15-64 ANS,2037,PIGMA - Taux de chômage des 15-64 ans / 15-64 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2251bcf:34b3
TX CHOMAGE 25-54 ANS / 25-54 ANS,2038,PIGMA - Taux de chômage des 25-54 ans / 25-54 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2251bcf:7f44
TX CHOMAGE 55-64 ANS / 55-64 ANS,2040,PIGMA - Taux de chômage des 55-64 ans / 55-64 ans en 2009,FeatureTypeInfoImpl--66b5f798:13ab2611fca:-5989
AQUITAINE AU SEIN DE L'EUROPE,2124,CR Aquitaine - EPCI Nouvelle Aquitaine,FeatureTypeInfoImpl-10996a3e:15355fc0fb6:5e0d
CREATIONS ENTREPRISES : TRIMESTRIELLES PAR GD GPE DE SECTEURS ET REGION,2138,secteurs de collecte des déchets,FeatureTypeInfoImpl-3e62bdca:1516209d235:-4b19
